lead_date,lead_id,partner_id,subpartner_id,subpartner_name,lost_reason,source_country_short_name,source_country,state,state_updated,city_name,country_name,partner_state,repeat,repeat_all,singular_id
"August 17, 2025","3,149,982","63,645","63,645",University College London,Repeat lead,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,false,true,
"August 23, 2025","3,172,016","63,645","63,645",University College London,,AE,United Arab Emirates,won,won,London,United Kingdom,booked,false,false,
"August 30, 2025","3,192,206","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 12, 2025","3,225,026","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"September 9, 2025","3,217,676","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 11, 2025","3,129,996","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"August 26, 2025","3,179,550","63,645","63,645",University College London,Parent lead already present,CN,China,lost,lost,London,United Kingdom,repeat,true,true,
"August 3, 2025","3,112,221","63,645","63,645",University College London,Junk Lead,SG,Singapore,lost,lost,London,United Kingdom,not_booked,false,false,
"August 31, 2025","3,193,720","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"July 29, 2025","3,099,922","63,645","63,645",University College London,Parent lead already present,KZ,Kazakhstan,lost,lost,London,United Kingdom,repeat,true,true,
"August 18, 2025","3,155,586","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"September 4, 2025","3,204,817","63,645","63,645",University College London,Not responded,AE,United Arab Emirates,lost,lost,London,United Kingdom,not_booked,false,false,
"August 11, 2025","3,130,649","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 16, 2025","3,233,521","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"September 16, 2025","3,235,424","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,New Malden,United Kingdom,repeat,true,true,
"August 19, 2025","3,158,945","63,645","63,645",University College London,Parent lead already present,HK,Hong Kong,lost,lost,London,United Kingdom,repeat,true,true,
"August 29, 2025","3,188,915","63,645","63,645",University College London,Parent lead already present,RW,Rwanda,lost,lost,London,United Kingdom,repeat,true,true,
"August 21, 2025","3,165,980","63,645","63,645",University College London,Personal issues,ID,Indonesia,lost,lost,London,United Kingdom,not_booked,false,true,
"September 17, 2025","3,236,436","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 6, 2025","3,209,388","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"September 27, 2025","3,258,357","63,645","63,645",University College London,Parent lead already present,IN,India,lost,lost,Wembley,United Kingdom,repeat,true,true,
"August 6, 2025","3,119,705","63,645","63,645",University College London,Booked on Campus,IR,Iran (Islamic Republic of),lost,lost,London,United Kingdom,not_booked,false,false,
"August 20, 2025","3,160,208","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 25, 2025","3,178,220","63,645","63,645",University College London,Parent lead already present,DE,Germany,lost,lost,London,United Kingdom,repeat,true,true,
"August 12, 2025","3,133,399","63,645","63,645",University College London,Parent lead already present,,,lost,lost,London,United Kingdom,repeat,true,true,
"August 8, 2025","3,123,467","63,645","63,645",University College London,Booked on Campus,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"September 20, 2025","3,242,997","63,645","63,645",University College London,Not responded,BD,Bangladesh,lost,lost,London,United Kingdom,not_booked,false,true,
"September 6, 2025","3,211,197","63,645","63,645",University College London,Parent lead already present,,,lost,lost,London,United Kingdom,repeat,true,true,
"August 29, 2025","3,188,911","63,645","63,645",University College London,Parent lead already present,RW,Rwanda,lost,lost,London,United Kingdom,repeat,true,true,
"September 15, 2025","3,231,287","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 14, 2025","3,139,735","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 13, 2025","3,135,114","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 30, 2025","3,192,782","63,645","63,645",University College London,Parent lead already present,CN,China,lost,lost,London,United Kingdom,repeat,true,true,
"September 12, 2025","3,225,209","63,645","63,645",University College London,Parent lead already present,VN,Viet Nam,lost,lost,London,United Kingdom,repeat,true,true,
"September 6, 2025","3,211,223","63,645","63,645",University College London,Parent lead already present,PR,Puerto Rico,lost,lost,London,United Kingdom,repeat,true,true,
"August 6, 2025","3,119,777","63,645","63,645",University College London,Parent lead already present,,,lost,lost,London,United Kingdom,repeat,true,true,
"September 1, 2025","3,196,010","63,645","63,645",University College London,Parent lead already present,CN,China,lost,lost,London,United Kingdom,repeat,true,true,
"September 17, 2025","3,236,250","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,Wembley,United Kingdom,repeat,true,true,
"July 21, 2025","3,082,925","63,645","63,645",University College London,Parent lead already present,KR,"Korea, Republic of",lost,lost,London,United Kingdom,repeat,true,true,
"July 25, 2025","3,091,846","63,645","63,645",University College London,Parent lead already present,IN,India,lost,lost,London,United Kingdom,repeat,true,true,
"August 18, 2025","3,152,388","63,645","63,645",University College London,Short Stay,US,United States,lost,lost,London,United Kingdom,not_booked,false,true,
"July 21, 2025","3,082,916","63,645","63,645",University College London,Parent lead already present,KR,"Korea, Republic of",lost,lost,London,United Kingdom,repeat,true,true,
"August 30, 2025","3,191,356","63,645","63,645",University College London,Booked on Campus,PH,Philippines,lost,lost,London,United Kingdom,not_booked,false,false,
"August 19, 2025","3,159,074","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"July 23, 2025","3,086,119","63,645","63,645",University College London,Not responded,CL,Chile,lost,lost,London,United Kingdom,not_booked,false,false,
"September 15, 2025","3,231,378","63,645","63,645",University College London,,BR,Brazil,won,won,London,United Kingdom,booked,false,false,
"August 22, 2025","3,167,816","63,645","63,645",University College London,Parent lead already present,,,lost,lost,London,United Kingdom,repeat,true,true,
"August 19, 2025","3,156,170","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 15, 2025","3,142,140","63,645","63,645",University College London,Short Stay,TR,Türkiye,lost,lost,London,United Kingdom,not_booked,false,false,
"August 23, 2025","3,172,213","63,645","63,645",University College London,Parent lead already present,AE,United Arab Emirates,lost,lost,London,United Kingdom,repeat,true,true,
"August 28, 2025","3,186,930","63,645","63,645",University College London,,MY,Malaysia,won,won,London,United Kingdom,booked,false,false,
"August 20, 2025","3,162,002","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 16, 2025","3,233,490","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,Wembley,United Kingdom,repeat,true,true,
"August 28, 2025","3,185,475","63,645","63,645",University College London,Booked directly on the property website,KR,"Korea, Republic of",lost,lost,London,United Kingdom,not_booked,false,false,
"August 28, 2025","3,186,295","63,645","63,645",University College London,Parent lead already present,LU,Luxembourg,lost,lost,London,United Kingdom,repeat,true,true,
"August 15, 2025","3,145,637","63,645","63,645",University College London,Not responded,,,lost,lost,London,United Kingdom,not_booked,false,true,
"August 30, 2025","3,191,384","63,645","63,645",University College London,Parent lead already present,IN,India,lost,lost,London,United Kingdom,repeat,true,true,
"August 25, 2025","3,178,201","63,645","63,645",University College London,Repeat lead,PH,Philippines,lost,lost,Wembley,United Kingdom,repeat,false,true,
"September 4, 2025","3,205,464","63,645","63,645",University College London,Parent lead already present,HK,Hong Kong,lost,lost,London,United Kingdom,repeat,true,true,
"August 25, 2025","3,178,365","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"September 10, 2025","3,221,122","63,645","63,645",University College London,Parent lead already present,PL,Poland,lost,lost,London,United Kingdom,repeat,true,true,
"August 22, 2025","3,170,228","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 20, 2025","3,163,277","63,645","63,645",University College London,Parent lead already present,IN,India,lost,lost,London,United Kingdom,repeat,true,true,
"August 14, 2025","3,139,480","63,645","63,645",University College London,Short Stay,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"July 30, 2025","3,102,962","63,645","63,645",University College London,,HK,Hong Kong,won,won,London,United Kingdom,booked,false,false,
"August 27, 2025","3,183,221","63,645","63,645",University College London,,DE,Germany,won,won,London,United Kingdom,booked,false,false,
